ID,designation_header,strain_number_header,is_type_strain_header,species,Genome seq. accession number,Oxygen tolerance
17810,Fru22,"DSM 12881, OCM 798",1,Anaerophaga thermohalophila,2515154051,anaerobe
,,,,,886379.4,
,,,,,GCA_000191885,
166544,MCWD5,"KCTC 15595, DSM 105757",1,Anaerosacchariphilus polymeriproducens,GCA_003363435,anaerobe
131344,mAs-G9K2R3-TGB-98,DSM 29482,0,Anaerosalibacter massiliensis,GCA_024623155,anaerobe
132208,IRF19,"DSM 103526, JCM 19988, KCTC 15396",1,Anaerosolibacter carboniphilus,1417629.3,anaerobe
,,,,,2861187593,
,,,,,GCA_014205875,
11852,WN036,"DSM 21120, JCM 15094, KCTC 15145",1,Anaerosphaera aminiphila,1120995.4,anaerobe
,,,,,2585428066,
,,,,,GCA_900129925,
23337,HKU 15,"DSM 15969, LMG 22014, NBRC 110945",1,Anaerospora hongkongensis,244830.3,anaerobe
,,,,,2799112278,
,,,,,GCA_004339805,
2868,HY-37-4,"DSM 15930, IMSNU 40011, KCTC 5027",1,Anaerosporobacter mobilis,1120996.3,anaerobe
,,,,,2588253509,
,,,,,GCA_900142955,
132639,"FRC-RU4, RU4","DSM 29728, ATCC BAA-2723",1,Anaerosporomusa subterranea,2724679194,anaerobe
,,,,,GCA_001611555,
6340,35-7,"DSM 22094, JCM 17466, LMG 24724",1,Anaerostipes butyraticus,645466.3,anaerobe
,,,,,GCA_016586355,
6339,L1-92,"DSM 14662, CIP 108612, NCIMB 13811, CCUG 47493, JCM 13470, KCTC 15019, AIP 10223",1,Anaerostipes caccae,105841.35,anaerobe
,,,,,105841.45,
,,,,,411490.34,
,,,,,411490.43,
,,,,,411490.6,
,,,,,641736227,
,,,,,GCA_000154305,
,,,,,GCA_014131675,
,,,,,GCA_014467075,
,,,,,GCA_025146005,
5427,VP 82-52,"DSM 3319, ATCC 29173, KCTC 15606, VPI 82-52, JCM 9980, KCTC 15009",1,Anaerostipes hadrus,2534681714,anaerobe
,,,,,649757.3,
,,,,,GCA_000332875,
158907,KGMB03357,"DSM 107953, KCTC 15736",1,Anaerotignum faecicola,2358141.3,anaerobe
,,,,,2843100240,
,,,,,GCA_003865035,
2806,G17,"DSM 14214, LMG 20954",1,Anaerotignum lactatifermentans,1121323.3,anaerobe
,,,,,2585428190,
,,,,,GCA_900142265,
2765,X4,"DSM 3847, KCTC 15564",1,Anaerotignum neopropionicum,2651869904,anaerobe
,,,,,2728369180,
2646,X2,"DSM 1682, ATCC 25522, NCIMB 10656, CCUG 9280, JCM 1430, VPI 5303",1,Anaerotignum propionicum,2582581271,anaerobe
,,,,,2808606817,
,,,,,991789.25,
,,,,,991789.4,
,,,,,GCA_001561955,
,,,,,GCA_900129165,
17679,277,"DSM 17241, CCUG 45055, CIP 107754, WAL 14565, JCM 15631, VTT E-062942",1,Anaerotruncus colihominis,169435.95,anaerobe
,,,,,445972.6,
,,,,,641736271,
,,,,,GCA_000154565,
,,,,,GCA_025146135,
131106,JM4-15,DSM 28734,0,Anaerotruncus colihominis,GCA_010206195,anaerobe
,,,,,GCA_024623195,
17117,"5S, 7553","DSM 3074, ATCC 33276, CIP 105407, VPI 7553",1,Anaerovibrio lipolyticus,1120997.3,anaerobe
,,,,,2585428091,
,,,,,2630968883,
,,,,,82374.4,
,,,,,GCA_000803025,
,,,,,GCA_900141865,
18065,SCA,"DSM 17722, ATCC BAA-1084, JCM 12857",1,Anaerovirgula multivorans,2706794911,anaerobe
,,,,,GCA_900188145,
17978,NorPut1,"DSM 5092, ATCC BAA-160",1,Anaerovorax odorimutans,1120998.3,anaerobe
,,,,,2524614531,
,,,,,GCA_000426305,
5416,MK-1,"DSM 1989, ATCC 43737",1,Andreesenia angusta,2775507286,anaerobe
,,,,,39480.3,
,,,,,39480.4,
,,,,,GCA_001855385,
6140,,"DSM 4255, ATCC 43788",1,Annwoodia aquaesulis,2765235834,anaerobe
552,K1,"DSM 12423, ATCC 700785, VKM B-2193",1,Anoxybacillus pushchinoensis,2654588147,anaerobe
,,,,,GCA_900111795,
130818,DY22613,"DSM 28033, JCM 19466, MCCC 1A06456",1,Anoxybacter fermentans,2837169743,anaerobe
,,,,,GCA_003991135,
158563,Su22,"VKM B-2510, CECT 8731, DSM 21847",1,Anoxynatronum buryatiense,2706794923,anaerobe
132969,R-53146,"DSM 100903, LMG 28357",1,Apibacter mensalis,2615840617,anaerobe
,,,,,GCA_001418685,
,,,,,GCA_900018365,
130368,Fhon13N,"DSM 26257, CCUG 63287, JCM 30765",1,Apilactobacillus apinorum,GCA_001281175,anaerobe
12653,699,"DSM 43307, ATCC 14157, CIP 110010, CCUG 4939, LMG 16729, ATCC 13682, JCM 5830, CIP 101941, IFO 14587, IMET 10974, LMG 19873, NBRC 14587, NCTC 12967, PCM 2431, VKM Ac-1449, VPI 0026, NBRC 4587",1,Arachnia propionica,1218109.3,anaerobe
,,,,,1750.7,
,,,,,2731957689,
,,,,,GCA_001592325,
,,,,,GCA_900637725,
204,P6775,"DSM 25104, CCM 7958, CCUG 61573, CIP 110339",1,Arcanobacterium canis,GCA_029625435,anaerobe
197,11018,"DSM 20595, ATCC 9345, CCM 5947, NCTC 8452",1,Arcanobacterium haemolyticum,2808606785,anaerobe
,,,,,28264.12,
,,,,,644284.3,
,,,,,646564505,
,,,,,GCA_000092365,
,,,,,GCA_900475915,
203,"M401624/00/2, 001127, M 601624/00/2","DSM 15539, CCUG 44697, CIP 106850",1,Arcanobacterium hippocoleae,2919380674,anaerobe
22902,2698,"DSM 26142, CCM 8430, LMG 27073, CIP 110543",1,Arcanobacterium phocisimile,1302235.3,anaerobe
,,,,,GCA_016904675,
18096,VC-16,"DSM 4304, ATCC 49558, JCM 9628, NBRC 100126",1,Archaeoglobus fulgidus,224325.1,anaerobe
,,,,,638154502,
,,,,,GCA_000008665,
18097,AV18,"DSM 5631, JCM 9629, NBRC 100127",1,Archaeoglobus profundus,572546.12,anaerobe
,,,,,572546.16,
,,,,,646311906,
,,,,,GCA_000025285,
18100,PM70-1,"DSM 19444, JCM 14716",1,Archaeoglobus sulfaticallidus,2522125074,anaerobe
,,,,,387631.5,
,,,,,GCA_000385565,
18098,SNP6,DSM 11195,1,Archaeoglobus veneficus,2504136002,anaerobe
,,,,,693661.9,
,,,,,GCA_000194625,
23819,JC84,"DSM 24636, KCTC 15071, MTCC 10956, CECT 9783",1,Arcobacter anaerophilus,2871084118,anaerobe
,,,,,877500.16,
,,,,,877500.17,
,,,,,GCA_004116345,
,,,,,GCA_006459125,
158655,F138-33,"CECT 8984, LMG 29148, CIP 111615",1,Arcobacter canalis,1912871.9,anaerobe
,,,,,2888026065,
,,,,,GCA_002723485,
,,,,,GCA_008000835,
13883,LuFRes1,"DSM 12081, LMG 30943",1,Aromatoleum anaerobium,GCA_012910705,anaerobe
13886,U120,"DSM 14744, LMG 26916, CIP 110165",1,Aromatoleum buckelii,2887686508,anaerobe
,,,,,GCA_012910785,
13887,Td21,"DSM 15124, ATCC 700604",1,Aromatoleum toluvorans,GCA_012910905,anaerobe
6239,,"DSM 15745, CCUG 47306, JCM 13385, IAM 15342, NBRC 105202, CIP 108315",1,Arsenicicoccus bolidensis,1121017.3,anaerobe
,,,,,2524614535,
,,,,,GCA_000426385,
2605,6VI,"DSM 2635, ATCC 25756, BCRC 14528, JCM 1425, NCIMB 11830, VPI 4428",1,Clostridium irregulare,1121321.3,anaerobe
,,,,,2634166349,
,,,,,GCA_900129815,
132416,NAS-01,"DSM 28954, JCM 19762",1,Athalassotoga saccharophila,1441386.9,anaerobe
,,,,,2883451585,
,,,,,GCA_009936215,
3039,,"DSM 20586, ATCC 33267, CCUG 31167, LMG 9439, CIP 109876, JCM 1118, VPI 9428, NBRC 107787, NCFB 2751",1,Atopobium minutum,1381.3,anaerobe
,,,,,1381.4,
,,,,,2634166360,
,,,,,2667527893,
,,,,,GCA_001437015,
,,,,,GCA_900105895,
2251,PPC79,"DSM 15692, NRRL 23929",1,Atopostipes suicloacalis,1121025.4,anaerobe
,,,,,2582581273,
,,,,,GCA_900129085,
533,5715S-12,"DSM 18598, CIP 109815, KACC 11607",1,Aureimonas ureilytica,1121028.3,anaerobe
,,,,,1121028.4,
,,,,,2515154138,
,,,,,2834202456,
,,,,,GCA_000382705,
,,,,,GCA_001463945,
13881,T,"DSM 9506, DSM 19020, LMG 30751",0,Aromatoleum toluolicum,GCA_012911005,anaerobe
13891,PS,"DSM 13638, ATCC BAA-33",0,Azospira oryzae,2508501046,anaerobe
,,,,,GCA_000236665,
1606,A40,"DSM 15896, JCM 10556, CCUG 51929, BCRC 81230",1,Bacteroides acidifaciens,1235814.4,anaerobe
,,,,,2565956591,
,,,,,GCA_000613385,
,,,,,GCA_024623065,
131098,JJM0207_2,DSM 100502,0,Bacteroides acidifaciens,GCA_024623115,anaerobe
1617,3452A,"DSM 19024, ATCC 43185, CCUG 38735, CIP 104201, JCM 9498, NCTC 13051, VPI 3452A",1,Bacteroides caccae,2806310690,anaerobe
,,,,,2806310790,
,,,,,411901.7,
,,,,,47678.1024,
,,,,,47678.1222,
,,,,,47678.18,
,,,,,47678.99,
,,,,,640963023,
,,,,,818.184,
,,,,,GCA_000169015,
131518,I48,"DSM 26085, KCTC 15547",1,Bacteroides caecimuris,2718217776,anaerobe
,,,,,2773857902,
,,,,,GCA_001688725,
,,,,,GCA_002221665,
,,,,,GCA_016697125,
,,,,,GCA_023277905,
1623,CRE21,"DSM 14838, CCUG 44979, JCM 15632",1,Bacteroides cellulosilyticus,537012.5,anaerobe
,,,,,643886111,
,,,,,GCA_000158035,
,,,,,GCA_028539415,
1628,A 20,"DSM 22519, JCM 16067, CCUG 60911, YIT 12056, KCTC 15128",1,Bacteroides clarus,2695420967,anaerobe
,,,,,651324010,
,,,,,762984.1,
,,,,,762984.3,
,,,,,GCA_000195615,
,,,,,GCA_900129655,
1613,PC 139,"DSM 18011, CCUG 50528, JCM 13475, NRRL B-41113",1,Bacteroides coprosuis,2503982039,anaerobe
,,,,,679937.3,
,,,,,GCA_000212915,
1583,10128,"DSM 20697, ATCC 27754, NCTC 11155, CCUG 9559, CIP 104285, JCM 12986, VPI T5-42B-1",1,Bacteroides eggerthii,28111.2,anaerobe
,,,,,28111.542,
,,,,,2811995250,
,,,,,483216.6,
,,,,,642979334,
,,,,,GCA_000155815,
,,,,,GCA_025146565,
,,,,,GCA_900445565,
158883,KGMB02408,"DSM 107828, KCTC 15687, JCM 34008",1,Bacteroides faecalis,2447885.3,anaerobe
,,,,,2916288202,
,,,,,GCA_003865075,
22936,ST37,"DSM 26883, CCUG 60873, JCM 17102, KCTC 15666",1,Bacteroides faecichinchillae,1236513.3,anaerobe
,,,,,2585427860,
,,,,,2695420934,
,,,,,871325.5,
,,,,,GCA_000614145,
,,,,,GCA_900129065,
1631,MAJ27,"CCUG 60914, DSM 24798, JCM 16478, KCTC 5823",1,Bacteroides faecis,1077285.3,anaerobe
,,,,,1077285.5,
,,,,,2548876788,
,,,,,2693429916,
,,,,,GCA_000226135,
,,,,,GCA_900106755,
1610,199,"DSM 17565, JCM 13345, CCUG 53890",1,Bacteroides finegoldii,2562617142,anaerobe
,,,,,483215.6,
,,,,,GCA_000156195,
1629,,"CCUG 60912, DSM 22534, JCM 16101, YIT 12057, KCTC 15129",1,Bacteroides fluxus,651324011,anaerobe
,,,,,763034.3,
,,,,,GCA_000195635,
1585,"EN-2, Onslow","DSM 2151, ATCC 25285, JCM 11019, NCTC 9343, CCUG 4856, CCM 4712, VPI 2553, CIP 77.16, KCTC 3688, KCTC 5013, LMG 10263, LMG 11261, NCDO 2217",1,Bacteroides fragilis,272559.17,anaerobe
,,,,,272559.41,
,,,,,272559.47,
,,,,,2916283602,
,,,,,637000024,
,,,,,817.168,
,,,,,817.1884,
,,,,,817.1893,
,,,,,817.1923,
,,,,,817.196,
134478,HSP 40,"CIP 104785, ATCC 51477, JCM 11017",0,Bacteroides fragilis,1235816.3,anaerobe
,,,,,2585427861,
,,,,,GCA_000613425,
1590,N6,"DSM 3978, ATCC 43244, CCUG 54927",1,Bacteroides galacturonicus,2757320519,anaerobe
,,,,,384639.4,
1616,C35,"DSM 18171, JCM 13658, CCUG 55423",1,Bacteroides gallinarum,1121096.3,anaerobe
,,,,,1236491.3,
,,,,,2519899680,
,,,,,2585427862,
,,,,,GCA_000374365,
,,,,,GCA_000613665,
1624,XDT-1,"CCUG 60910, DSM 19988, JCM 15093, KCTC 15146",1,Bacteroides graminisolvens,1121097.3,anaerobe
,,,,,1236499.3,
,,,,,2524614553,
,,,,,2585427863,
,,,,,GCA_000428125,
,,,,,GCA_000613825,
1591,P 36-108,"DSM 20613, ATCC 35417, CCUG 15421, JCM 6297",1,Bacteroides helcogenes,649633012,anaerobe
,,,,,693979.3,
,,,,,GCA_000186225,
1609,341,"CCUG 53889, DSM 17393, JCM 13265",1,Bacteroides intestinalis,471870.8,anaerobe
,,,,,642791621,
,,,,,GCA_000172175,
158670,YS-aM39,"KCTC 15520, JCM 31393",1,Bacteroides koreensis,1912896.5,anaerobe
,,,,,GCA_007341375,
158671,R2F3-3-3,"KCTC 15460, JCM 31391",1,Bacteroides kribbi,1912894.3,anaerobe
,,,,,GCA_007341395,
23776,UasXn-3,"DSM 26991, JCM 19020",1,Bacteroides luti,1297750.4,anaerobe
,,,,,2695420932,
,,,,,GCA_900128905,
139989,,"DSM 18764, ATCC BAA-998, CCUG 48943, JCM 12987, WAL 11050",1,Bacteroides nordii,1235818.3,anaerobe
,,,,,2585427864,
,,,,,291645.8,
,,,,,291645.81,
,,,,,291645.82,
,,,,,291645.83,
,,,,,GCA_000613465,
1630,,"DSM 22535, JCM 16102, CCUG 60913, YIT 12058, KCTC 15130",1,Bacteroides oleiciplenus,2534681837,anaerobe
,,,,,742727.4,
,,,,,GCA_000315485,
1592,LRA 044 07 88,"DSM 1896, ATCC 8483, NCTC 11153, CCUG 4943, CIP 103756, JCM 5824, KCTC 5011, BCRC 10623",1,Bacteroides ovatus,2684623200,anaerobe
,,,,,2693429857,
,,,,,28116.125,
,,,,,28116.16,
,,,,,28116.1884,
,,,,,28116.197,
,,,,,28116.7,
,,,,,411476.11,
,,,,,641380449,
,,,,,GCA_000154125,
1621,SV434,"DSM 19291, JCM 14649, CCUG 60909",1,Bacteroides propionicifaciens,1121099.3,anaerobe
,,,,,1236495.3,
,,,,,2517093002,
,,,,,2585427866,
,,,,,GCA_000375405,
,,,,,GCA_000613745,
1594,P39-88,"DSM 20611, ATCC 35418, CCUG 15419, JCM 6294",1,Bacteroides pyogenes,1121100.7,anaerobe
,,,,,1235810.3,
,,,,,2524614554,
,,,,,2574180081,
,,,,,GCA_000428105,
,,,,,GCA_000511755,
1593,160,"DSM 19673, ATCC 43331, CCUG 25929, JCM 10003, NCTC 11853, VPB 160",0,Bacteroides pyogenes,1235813.3,anaerobe
,,,,,2600255083,
,,,,,2814123406,
,,,,,2829847570,
,,,,,310300.28,
,,,,,310300.9,
,,,,,GCA_000511775,
,,,,,GCA_014196225,
,,,,,GCA_900445575,
1595,P 38024,"CCUG 15420, CCM 3725, DSM 20612, ATCC 35419, JCM 6292",0,Bacteroides pyogenes,1235809.3,anaerobe
,,,,,2576861690,
,,,,,GCA_000511735,
133840,Rs-03,"JCM 10512, CCUG 62153, DSM 105720",1,Bacteroides reticulotermitis,1133319.4,anaerobe
,,,,,1445607.3,
,,,,,2609459943,
,,,,,2830041218,
,,,,,GCA_000517545,
,,,,,GCA_014196955,
22935,ST28,"DSM 26882, CCUG 59334, JCM 16469, JCM 16496",1,Bacteroides rodentium,1236512.3,anaerobe
,,,,,2565956595,
,,,,,GCA_000614125,
1619,,"DSM 18765, ATCC BAA-997, CCUG 48945, JCM 12988, WAL 10018",1,Bacteroides salyersiae,1121101.3,anaerobe
,,,,,1121101.41,
,,,,,1121101.7,
,,,,,2531839250,
,,,,,2585427949,
,,,,,2916278816,
,,,,,GCA_000381365,
,,,,,GCA_000613685,
,,,,,GCA_900624765,
155796,,"CCUG 59335, JCM 16497",0,Phocaeicola sartorii,1236538.3,anaerobe
,,,,,2565956596,
,,,,,GCA_000615645,
131249,ST161,"DSM 26884, CCUG 60872, JCM 17103",1,Bacteroides stercorirosoris,1236514.3,anaerobe
,,,,,2585427867,
,,,,,2700988705,
,,,,,871324.4,
,,,,,GCA_000614165,
,,,,,GCA_900142015,
1618,B5-21,"DSM 19555, ATCC 43183, CIP 104203, JCM 9496, CCUG 38733, VPI B5-21, NCTC 13053",1,Bacteroides stercoris,2693429855,anaerobe
,,,,,2916293514,
,,,,,449673.49,
,,,,,449673.5,
,,,,,449673.7,
,,,,,449673.71,
,,,,,46506.1562,
,,,,,641736196,
,,,,,GCA_000154525,
,,,,,GCA_025147325,
1599,"E50 (VPI 5482), VPI-5482","DSM 2079, ATCC 29148, NCTC 10582, CCUG 10774, CIP 104206, VPI 5482, JCM 5827, CGMCC 1.5132",1,Bacteroides thetaiotaomicron,226186.12,anaerobe
,,,,,226186.66,
,,,,,226186.7,
,,,,,637000026,
,,,,,818.1357,
,,,,,818.1393,
,,,,,818.19,
,,,,,GCA_000011065,
,,,,,GCA_002959695,
,,,,,GCA_014131755,
1600,,"DSM 2255, ATCC 29741, WAL 2926, CIP 104207, CCUG 34778, NCTC 13706",0,Bacteroides thetaiotaomicron,818.1394,anaerobe
,,,,,818.972,
,,,,,GCA_004349615,
130975,AP1,"DSM 26083, CSUR P194",1,Bacteroides timonensis,2600255085,anaerobe
,,,,,GCA_000513195,
1604,,"CCUG 4942, JCM 5828, CIP 103695, KCTC 5204, DSM 6597, ATCC 8492, VPI 0061, CGMCC 1.5133, NCTC 13054",1,Bacteroides uniformis,2693429911,anaerobe
,,,,,2904834026,
,,,,,2916274279,
,,,,,411479.1,
,,,,,411479.31,
,,,,,411479.32,
,,,,,641380447,
,,,,,820.37,
,,,,,820.508,
,,,,,820.5953,
1626,XB1A,"DSM 18836, CCUG 53782, JCM 15633",1,Bacteroides xylanisolvens,650377911,anaerobe
,,,,,657309.4,
,,,,,GCA_000210075,
159486,RF-744-FAT-WT-3,"DSM 106896, JCM 34418",1,Baileyella intestinalis,2606709.3,anaerobe
,,,,,GCA_009695865,
,,,,,VUNB00000000,
17640,17S,"DSM 16304, ATCC BAA-736, JCM 11970",1,Balnearium lithotrophicum,223788.3,anaerobe
,,,,,2724679708,
,,,,,GCA_900182585,
133009,KHALHBd91,"DSM 28579, JCM 19909",1,Balneicella halophila,1537566.3,anaerobe
,,,,,2756170310,
,,,,,GCA_003096835,
12519,,"DSM 21032, JCM 15079, YIT 11860",1,Barnesiella intestinihominis,2529292932,anaerobe
,,,,,742726.3,
,,,,,GCA_000296465,
12518,C46,"CCUG 55593, DSM 18177, JCM 13660",1,Barnesiella viscericola,2509276067,anaerobe
,,,,,880074.29,
,,,,,GCA_000512915,
5363,,"DSM 19936, CCUG 55508, WCC 4188",1,Bavariicoccus seileri,1121105.4,anaerobe
,,,,,2523533538,
,,,,,GCA_000421665,
505,GOMI-1,"DSM 17877, JCM 13669",1,Bellilinea caldifistulae,360411.1,anaerobe
,,,,,360411.11,
,,,,,GCA_001050215,
,,,,,GCA_001306055,
1749,LISLUCIII-P2,"DSM 22766, CCM 7728, JCM 18048, KCTC 15183",1,Bifidobacterium actinocoloniiforme,1437605.3,anaerobe
,,,,,1437605.6,
,,,,,1437605.7,
,,,,,2600254971,
,,,,,2645727657,
,,,,,GCA_000741095,
,,,,,GCA_000771585,
,,,,,GCA_001263395,
1682,"E194a (Variant a), E194a","DSM 20083, ATCC 15703, CCUG 18363, NCTC 11814, JCM 1275, BCRC 14606, CCM 4987, CCUG 17359, CCUG 45213, CECT 5781, CGMCC 1.2190, CIP 64.59, KCTC 3216, LMG 10502, VTT E-981074, NCDO 2204",1,Bifidobacterium adolescentis,1680.108,anaerobe
,,,,,367928.6,
,,,,,639633010,
,,,,,GCA_000010425,
,,,,,GCA_028743295,
,,,,,GCA_900445615,
1683,E 298 b (Variant c),"DSM 20086, ATCC 15705, CCUG 24603, JCM 7046, BCRC 14608, CIP 64.60, LMG 10733",0,Bifidobacterium adolescentis,1680.44,anaerobe
,,,,,GCA_002108135,
1684,RU 424 (Mannitol fermenter),"DSM 20087, JCM 1251, KCTC 3459, LMG 11579",0,Bifidobacterium adolescentis,1410644.3,anaerobe
,,,,,1680.45,
,,,,,2561511099,
,,,,,GCA_000702865,
,,,,,GCA_002108155,
1748,Eg1,"DSM 24849, JCM 15918, KCTC 5756, BCRC 80257",0,Bifidobacterium adolescentis,1437612.3,anaerobe
,,,,,2597490242,
,,,,,2671180988,
,,,,,592977.3,
,,,,,GCA_000741415,
,,,,,GCA_000771705,
138910,,"CIP 64.58, ATCC 15704, NCDO 2229, CCUG 45214, JCM 7042, BCRC 14607, CCUG 24604, LMG 10734",0,Bifidobacterium adolescentis,1680.38,anaerobe
,,,,,GCA_002107995,
23790,,"DSM 26737, JCM 18761, KCTC 15610, MRM 3/1",1,Bifidobacterium aesculapii,1329411.4,anaerobe
,,,,,2706794564,
,,,,,GCA_001417815,
1685,B677,"DSM 20098, ATCC 27535, JCM 7096, BCRC 14665, CCUG 24039, CGMCC 1.2265, CIP 104167, JCM 1221, KCTC 3236, LMG 11039, NCFB 2236",1,Bifidobacterium angulatum,1683.3,anaerobe
,,,,,2562617143,
,,,,,2600254972,
,,,,,2700989373,
,,,,,518635.16,
,,,,,518635.17,
,,,,,518635.7,
,,,,,GCA_000156635,
,,,,,GCA_000741065,
,,,,,GCA_000771205,
1687,P23,"DSM 20105, ATCC 27536, JCM 1253, KCTC 3126, LMG 18905",0,Bifidobacterium animalis,1365953.3,anaerobe
,,,,,2651869807,
,,,,,GCA_001263975,
131034,"S-cc-6089-ARE-19, SJ-19, SJ19",DSM 28736,0,Bifidobacterium animalis,GCA_024623015,anaerobe
1736,R101-8,"DSM 20104, ATCC 25527, CIP 105419, JCM 1190, BCRC 14668, CCUG 24606, CGMCC 1.2268, KCTC 3125, LMG 10508, NCFB 2242, VTT E-96663, ISL 120",1,Bifidobacterium animalis subsp. animalis,2513237236,anaerobe
,,,,,2597490250,
,,,,,302912.4,
,,,,,703613.4,
,,,,,GCA_000260715,
,,,,,GCA_000741485,
1733,UR1,"CCUG 37979, DSM 10140, CIP 105265, JCM 10602, BCRC 17394, CGMCC 1.2226, LMG 18314, NRRL B-41405, VTT E-97847, WDCM 00223",1,Bifidobacterium animalis subsp. lactis,555970.3,anaerobe
,,,,,644736330,
,,,,,GCA_000022965,
157229,,"CCUG 70960, LMG 30189, JCM 32705",1,Bifidobacterium anseris,GCA_002860345,anaerobe
140310,RP115,"DSM 100238, CCM 8605, LMG 28779",1,Bifidobacterium apri,1769423.3,anaerobe
,,,,,GCA_009299485,
140884,R 54638,"LMG 28769, CCUG 67145",1,Bifidobacterium aquikefiri,1653207.3,anaerobe
,,,,,2791355241,
,,,,,GCA_002259795,
1688,C51,"DSM 20089, ATCC 25910, JCM 8230, CCUG 24607, BCRC 14659, CGMCC 1.2266, KCTC 3271, LMG 10735",1,Bifidobacterium asteroides,1437594.3,anaerobe
,,,,,1437594.4,
,,,,,1684.12,
,,,,,2513237174,
,,,,,2671180601,
,,,,,GCA_000771125,
,,,,,GCA_002715865,
1756,AFB23-4,"DSM 23969, JCM 17299, KCTC 15319",1,Bifidobacterium biavatii,1437608.3,anaerobe
,,,,,1437608.4,
,,,,,2597490240,
,,,,,2657245625,
,,,,,GCA_000741165,
,,,,,GCA_000771645,
1693,"Ti, Tissier","DSM 20456, ATCC 29521, JCM 1255, BCRC 11845, BCRC 14615, CCUG 18364, CCUG 45217, CECT 870, CGMCC 1.2212, CIP 56.7, HAMBI 1380, IFO 14252, KCTC 3202, KCTC 3281, LMG 11041, LMG 8810, NBRC 100015, NBRC 14252, NCAIM B.02021, NCFB 2715, NCIMB 702715, NCTC 13001, VTT E-97795, NCDO 2715",1,Bifidobacterium bifidum,1681.149,anaerobe
,,,,,1681.23,
,,,,,2541047090,
,,,,,2597490229,
,,,,,2700989374,
,,,,,2848061456,
,,,,,500634.12,
,,,,,500634.3,
,,,,,500634.4,
,,,,,500634.6,
1691,"E319f (Variant a), 319f","DSM 20082, JCM 1254, BCRC 11844, CIP 64.64, KCTC 3440, CCUG 45218",0,Bifidobacterium bifidum,2675903332,anaerobe
,,,,,398514.4,
,,,,,GCA_001311705,
,,,,,GCA_024341745,
137143,S28a,"CIP 64.65, ATCC 15696, NCDO 2203, CCUG 45219, JCM 7004, BCRC 14614, CCUG 17358, KCTC 3418, LMG 10644",0,Bifidobacterium bifidum,1207542.9,anaerobe
,,,,,2859461767,
,,,,,GCA_003573955,
1750,JEMLUCVIII-4,"DSM 22767, CCM 7729, JCM 18049, KCTC 15184",1,Bifidobacterium bohemicum,1437606.3,anaerobe
,,,,,1437606.5,
,,,,,2597490239,
,,,,,2657244953,
,,,,,GCA_000741525,
,,,,,GCA_000771605,
1739,BluCI/TP,"DSM 19703, ATCC BAA-1567, KCTC 15159",1,Bifidobacterium bombi,1341695.3,anaerobe
,,,,,1341695.4,
,,,,,2600255079,
,,,,,2663763384,
,,,,,GCA_000737845,
,,,,,GCA_000771085,
1694,RU917,"DSM 20432, ATCC 27917, JCM 1211, BCRC 14677, CCUG 24608, CGMCC 1.2272, KCTC 3227, LMG 10736",1,Bifidobacterium boum,1410645.3,anaerobe
,,,,,1410645.4,
,,,,,2558860116,
,,,,,2600254979,
,,,,,2681813198,
,,,,,78343.3,
,,,,,GCA_000687615,
,,,,,GCA_000741535,
,,,,,GCA_000771385,
1695,S1,"DSM 20213, ATCC 15700, NCTC 11815, JCM 1192, BCRC 11846, CCUG 18365, CCUG 30511, CECT 4839, CGMCC 1.2213, CIP 64.69, KCTC 3220, LMG 10501, LMG 11042, NCFB 2257, NCDO 2257, WDCM 00224",1,Bifidobacterium breve,1685.2,anaerobe
,,,,,2667527587,
,,,,,2728369679,
,,,,,2859463870,
,,,,,518634.19,
,,,,,518634.2,
,,,,,518634.21,
,,,,,518634.7,
,,,,,643886102,
,,,,,AP012324,
1696,"S50 (Variant a), S50","DSM 20091, ATCC 15698, JCM 1273, CCUG 24611, CIP 64.66, KCTC 3461, LMG 10737, NCFB 2258, NCDO 2258, CCUG 45220",0,Bifidobacterium breve,1385941.3,anaerobe
,,,,,1685.7,
,,,,,2565956583,
,,,,,GCA_000569035,
141735,,"CCUG 5862, NCTC 10471",0,Bifidobacterium breve,1681.109,anaerobe
,,,,,GCA_900445665,
1754,AFB22-5,"DSM 23973, JCM 17296, KCTC 15334",1,Bifidobacterium callitrichos,1437609.3,anaerobe
,,,,,1437609.4,
,,,,,2597490241,
,,,,,2700989375,
,,,,,GCA_000741175,
,,,,,GCA_000771665,
1697,B669,"DSM 16992, ATCC 27539, CECT 7362, CIP 104175, DSM 20103, CCUG 18366, JCM 1194, BCRC 14667, CCM 4989, CGMCC 1.2197, HAMBI 560, KCTC 3221, LMG 11043, NCAIM B.02017, NCFB 2246, NCIMB 702246, VTT E-011764",1,Bifidobacterium catenulatum subsp. catenulatum,2597490243,anaerobe
,,,,,2660237904,
,,,,,566552.16,
,,,,,566552.17,
,,,,,566552.18,
,,,,,566552.4,
,,,,,642979312,
,,,,,GCA_000173455,
,,,,,GCA_000741565,
,,,,,GCA_000771025,
1751,HM2-2,"DSM 21854, JCM 15439, KCTC 15185",1,Bifidobacterium catenulatum subsp. kashiwanohense,1150460.12,anaerobe
,,,,,1150460.13,
,,,,,1150460.3,
,,,,,1150460.6,
,,,,,1150460.7,
,,,,,1682.71,
,,,,,2597490256,
,,,,,2675903275,
,,,,,GCA_000741605,
,,,,,GCA_000771545,
