ID,designation_header,strain_number_header,is_type_strain_header,species,Genome seq. accession number,Temperature
7050,PT,"DSM 6194, JCM 14653, NBRC 101360",0,Methanothrix thermoacetophila,349307.15,55
,,,,,639633038,
,,,,,GCA_000014945,
6988,Mc-S-70,"DSM 16983, ATCC BAA-687, JCM 11930",1,Methanotorris formicicus,2506520039,70
,,,,,647171.129,
,,,,,GCA_000243455,
6987,,"DSM 5666, JCM 11834, Kol 5",1,Methanotorris igneus,650716056,85
17657,ZC-1,"DSM 18856, CGMCC 1.5056",1,Methermicoccus shengliensis,1122233.4,65
,,,,,2565956510,
,,,,,GCA_000711905,
1557,,"DSM 22679, JCM 16213, Nad S1",1,Microaerobacter geothermalis,GCA_021608135,50
,,,,,,55
7467,YLB-01,"DSM 23767, CCTCC AB 2010363, JCM 19554, MCCC 1A06153",1,Microbacterium sediminis,2765235862,Apr-50
,,,,,2847293147,
,,,,,2877021139,
,,,,,904291.4,
,,,,,GCA_001689915,
,,,,,GCA_002741995,
,,,,,GCA_004564075,
16530,211020,"DSM 45428, CGMCC 4.5595, JCM 19666",1,Microbispora hainanensis,568844.3,20-50
,,,,,GCA_006874475,
23320,,"DSM 45498, BCC 14407, NBRC 104113, JCM 17237",1,Microbispora siamensis,564413.3,25-50
,,,,,GCA_016863095,
466,,"DSM 19189, JCM 14709, JAMB A94",1,Microbulbifer thermotolerans,252514.11,40-49
,,,,,2599185213,46
,,,,,GCA_900112305,
132342,S3Af-1,"DSM 100019, CGMCC 4.7306, JCM 31774",1,Microlunatus endophyticus,1716077.3,50
,,,,,GCA_014646195,
13414,P101,"DSM 43017, ATCC 15386, CBS 484.63, DSM 43018, DSM 43754, IFO 12207, KCC A-0036, NBRC 12207, NCIB 9602, NRRL B-3044, CCUG 5913, JCM 3036, BCRC 13426, CGMCC 4.1089, CGMCC 4.1324, CGMCC 4.1483, IFM 1235, IMET 9550, KACC 20054, KCTC 9115, KCTC 9150, KCTC 9480, MTCC 320, NBIMCC 3641, NCIMB 9602, VKM Ac-681, VTT E-073030",1,Saccharomonospora viridis,471857.5,50
,,,,,644736404,
,,,,,GCA_000023865,
166372,3D203,"CGMCC 1.17691, KCTC 72653",1,Microvirga arsenatis,GCA_009910705,28-50
159812,SY3-15,"MCCC 1K03467, KCTC 62335",1,Minwuia thermotolerans,GCA_002924445,20-50
16817,AMP,DSM 21394,1,Moorella caeni,1525.12,60
,,,,,2703719211,
,,,,,GCA_001875325,
16820,JW/AS-Y6,DSM 11254,1,Moorella glycerini,55779.5,60
,,,,,GCA_009735625,
16822,"64-FGQ, 64_FGQ","DSM 23265, VKM B-2603",1,Moorella humiferrea,2894696004,46-70
,,,,,676965.3,65
,,,,,GCA_002995755,
16821,1,"DSM 14980, ATCC BAA-608",1,Moorella mulderi,1122241.3,62
,,,,,2651869945,
,,,,,GCA_001594015,
24648,E3-O,"DSM 26217, CGMCC 1.5181",1,Moorella stamsii,2791355013,60
,,,,,GCA_002995805,
16811,Fontaine,"DSM 521, ATCC 35608, VPI 12954, JCM 9319, KCTC 5000, VPI 12984, CIP 108294",1,Moorella thermoacetica,1525.21,55
,,,,,1525.3,60
,,,,,2596583675,
,,,,,2627853541,
,,,,,2834890540,
,,,,,GCA_001267405,
,,,,,GCA_008121885,
16812,Fontaine,"DSM 2955, ATCC 35608",1,Moorella thermoacetica,1525.4,55
,,,,,2627853542,
,,,,,2834887756,
,,,,,GCA_001267435,
16813,G-20,"DSM 6867, ATCC 49707",0,Moorella thermoacetica,1525.11,60
,,,,,1525.23,
,,,,,2703719209,
,,,,,2837637149,
,,,,,GCA_001875285,
,,,,,GCA_008121905,
16814,6,DSM 11768,0,Moorella thermoacetica,1525.6,60
,,,,,2703719213,
,,,,,GCA_001874065,
16815,ET-5a,DSM 12797,0,Moorella thermoacetica,1525.7,55
,,,,,2703719210,
,,,,,GCA_001874085,
16816,PT-1,DSM 12993,0,Moorella thermoacetica,1525.9,55
,,,,,2596583676,
,,,,,2703719212,
,,,,,GCA_001875245,
16819,Inf1,DSM 7417,0,Moorella thermoacetica,1525.1,60
,,,,,2838801710,
,,,,,GCA_001875265,
166021,,"JCM 9320, ATCC 39073",0,Moorella thermoacetica,1525.18,55
,,,,,1525.24,
,,,,,2596583698,
,,,,,264732.11,
,,,,,637000167,
136947,,"CIP 108447, DSM 1974, ATCC 33924, AIP 98-04",1,Moorella thermoacetica,1525.22,55
,,,,,GCA_008121895,
133488,CC-HSB-11,"BCRC 17850, KCTC 22339",1,Flagellimonas lutaonensis,2630968620,25-55
,,,,,516051.11,
,,,,,GCA_000963865,
12588,XLG910.2,"DSM 15700, CGMCC 1.3458, JCM 14112, NBRC 106321",1,Myceligenerans xiligouense,253184.3,4.0-50
,,,,,2784132080,
,,,,,GCA_003814695,
8463,3849,"DSM 44199, CCUG 37519, CIP 105218, JCM 12690",1,Mycobacterium hassiacum,1122247.3,37-55
,,,,,1122247.4,
,,,,,1122247.5,
,,,,,2515154012,
,,,,,2531839488,
,,,,,2856852935,
,,,,,GCA_000300375,
,,,,,GCA_000379865,
,,,,,GCA_027886095,
,,,,,GCA_900603025,
169549,MJ1,"DSM 111728, JCM 33616",1,Nanobdella aerobiophila,GCA_023169545,65
17654,JW/NM-WN-LF,"DSM 18059, ATCC BAA-1301",1,Natranaerobius thermophilus,457570.14,50
,,,,,457570.2,
,,,,,457570.21,
,,,,,642555142,
,,,,,GCA_000020005,
17655,JW/NM-WN-LU,"DSM 18760, ATCC BAA-1443",1,Natranaerobius trueperi,2889473178,26-55
,,,,,759412.3,50
,,,,,GCA_002216005,52
132586,JW/NM-HA 15,DSM 23470,1,Natrarchaeobaculum aegyptiacum,GCA_002156705,30-56
,,,,,,52
,,,,,,55
163851,,"JCM 30663, UNIQEM U932, AArc 1",1,Natrarchaeobaculum sulfurireducens,GCA_003430825,48
134340,HIS40-3,"BCC 24370, JCM 14663, PCU 303",1,Natrinema gari,1230459.4,20-60
,,,,,2554235484,
,,,,,GCA_000337175,
131258,294-194-5,"DSM 27208, CECT 7630, JCM 16593",1,Natronoarchaeum philippinense,2728369221,20-50
,,,,,558529.3,
,,,,,GCA_900215575,
134191,3-Jul,"CGMCC 1.4299, JCM 13488",1,Natronorubrum aibiense,GCA_009392895,20-50
133563,CG-6,"CECT 7487, CGMCC 1.8981, JCM 15982",1,Natronorubrum sediminis,2617270925,25-50
,,,,,640943.3,
,,,,,GCA_900108095,
134219,AD2,"CGMCC 1.6307, JCM 14089",1,Natronorubrum sulfidifaciens,1230460.4,20-55
,,,,,2554235497,44-47
,,,,,GCA_000337735,
10430,AmH,"DSM 18972, ATCC BAA-1463",1,Nautilia profundicola,598659.3,30-55
,,,,,GCA_000021725,
1214,"IDA 1115, R-16315","DSM 15601, CIP 108807, LMG 21833, JCM 21706, IAM 15255",1,Neobacillus bataviensis,1117379.3,50-55
,,,,,2537561923,55
,,,,,GCA_000307875,
1213,"IDA 1937, R-16337","DSM 15600, CIP 108808, LMG 21831, JCM 21707, IAM 15256, NBRC 102427",1,Neobacillus drentensis,1314752.3,50-55
,,,,,2731957651,55
,,,,,GCA_001591445,
1251,B1801T,"DSM 18237, LMG 17489, NCIMB 13771, Rcp Sm1, JCM 21708, CIP 106910, IAM 15257, KCTC 13885, KCTC 3851, LMG 19448, NBRC 102428",1,Neobacillus fumarioli,1314754.3,50
,,,,,2731957653,52
,,,,,GCA_001591485,55
1216,"IDA 3307, R-15439","DSM 15603, CIP 108805, LMG 21837, JCM 21709, IAM 15258, NBRC 102450",1,Neobacillus novalis,1349756.3,50-55
,,,,,2681812999,55
,,,,,GCA_001591805,
164404,YLB-04,"JCM 32872, MCCC 1A12711",1,Neobacillus piezotolerans,GCA_003362805,15-50
1217,"IDA 0086, R-16300, ISA0086","DSM 15604, CIP 108804, LMG 21838, JCM 21710, IAM 15259, KCTC 13572, NBRC 102451",1,Neobacillus soli,1348630.3,55
,,,,,220688.4,
,,,,,2731957661,
,,,,,GCA_001591665,
,,,,,GCA_002335815,
1215,"IDA 3632, R-15447","DSM 15602, CIP 108806, LMG 21834, JCM 21711, IAM 15260, KCTC 13573, NBRC 102452",1,Neobacillus vireti,1131730.3,55
,,,,,220686.9,
,,,,,2558860475,
,,,,,2645728032,
,,,,,GCA_000508325,
,,,,,GCA_001026695,
7771,,"DSM 19423, CCTCC AB 207011, JCM 16549, CAAS 252, NBRC 107629",1,Nesterenkonia alba,1122602.4,20-50
,,,,,2524023226,
,,,,,GCA_000421745,
140586,10C,"LMG 29100, KCTC 39636, CGMCC 1.15388",1,Nesterenkonia cremea,1882340.4,Oct-55
,,,,,GCA_014642675,
642,"Ford 26, 26, 726","DSM 11, ATCC 4513, CCM 2048, JCM 2504, LMG 13261, NCIB 9374, NCTC 2610, CCUG 7416, ATCC 9140, ATCC 24, BCRC 10605, CECT 10, CIP 52.75, HAMBI 1911, IAM 12462, IAM 14175, IFO 13626, KCTC 3347, LMG 6926, NBRC 13626, NCCB 75011, NCFB 1775, NCIMB 9374, NRRL B-378, NRRL B-380, VKM B-1242, VTT E-95570, NCDO 1775, NRRL NRS726",1,Niallia circulans,1348626.3,22-55
,,,,,1397.16,
,,,,,2731957657,
,,,,,2814123177,
,,,,,GCA_001591585,
,,,,,GCA_900445325,
1209,Fo-92,"DSM 15077, ATCC BAA-519, CIP 108262",1,Niallia nealsonii,GCA_002835805,25-60
,,,,,,55
10424,MI55-1,"DSM 16512, JCM 12459",1,Nitratiruptor tergarcus,1069081.3,40-57
,,,,,2516493030,55
,,,,,GCA_027946175,
,,,,,GCA_900176045,
164409,,"JCM 32893, KCTC 15925",1,Nitrosophilus alvini,GCA_015100395,60
160832,HRV44,"DSM 111345, JCM 34002",1,Nitratiruptor labii,GCA_014466985,55
11222,,"DSM 44844, CCTCC AA 2040015, CIP 109297, KCTC 19008, NBRC 104398, YIM 90109, JCM 15311",1,Nocardiopsis chromatogenes,1246475.3,20-60
,,,,,2551306678,
,,,,,GCA_000341185,
11220,,"DSM 44845, CCTCC AA 2040016, CIP 109298, KCTC 19009, NBRC 104399, YIM 90130, JCM 15310",0,Nocardiopsis halophila,1236902.3,20-50
,,,,,2551306672,
,,,,,GCA_000341205,
158573,L54-1-50,"KCTC 52312, MCCC 1A05150",1,Oceanibaculum nanhaiense,2791354911,50
,,,,,GCA_002148795,
13866,PRQ-67,"DSM 22673, LMG 25334",1,Oceanicella actignis,1189325.5,50
,,,,,2593339287,
,,,,,GCA_008124525,
24525,CLW,"DSM 24423, CGMCC 1.10808, LMG 26245, MCCC 1A06272",0,Oceanicella actignis,1234555.3,28-65
,,,,,1234555.4,54
,,,,,2615840710,55
,,,,,2663762749,
,,,,,GCA_900111545,
,,,,,GCA_900143155,
16713,St55B,"DSM 15757, NBRC 100063",1,Oceanithermus desulfurans,1227550.3,60
,,,,,227924.3,
,,,,,2861248673,
,,,,,GCA_007991015,
,,,,,GCA_014201675,
16712,506,DSM 14977,1,Oceanithermus profundus,649633077,60
,,,,,670487.13,
,,,,,670487.3,
,,,,,GCA_000183745,
166101,,"CGMCC 1.17002, KCTC 43140, YIM 98839",1,Oceanobacillus halotolerans,2663380.3,Oct-50
,,,,,2894978065,
,,,,,GCA_010993955,
23737,A21,"DSM 28042, JCM 17251, NCIMB 14685, BCRC 80660",1,Oceanobacillus indicireducens,1004261.3,18-48
,,,,,GCA_014647195,
164402,YLB-02,"JCM 32870, MCCC 1A12699",1,Oceanobacillus piezotolerans,GCA_003665065,15-50
133964,SA9,"JCM 17252, NCIMB 14684, DSM 107338, BCRC 80661",1,Oceanobacillus polygoni,1235259.4,May-48
,,,,,2894984523,
,,,,,2913595076,
,,,,,GCA_008304605,
,,,,,GCA_017874935,
18136,OCT74,"DSM 24906, JCM 15580, LMG 24865",1,Oceanotoga teriensis,2756170248,25-70
,,,,,515440.3,56.5
,,,,,GCA_003148465,
170127,LCB8,"KCTC 72031, CGMCC 1.13984",1,Ochrobactrum teleogrylli,GCA_006376685,50
,,,,,VEWL00000000,
23712,8-4-E12,"DSM 23947, LMG 27601",1,Oikeobacillus pervagus,2926534574,20-50
506,P3M-1,"DSM 23815, VKM B-2669",1,Ornatilinea apprima,1134406.9,20-50
,,,,,GCA_001306115,
166377,L9,"KCTC 43176, CGMCC 1.17659",1,Ornithinibacillus caprae,GCA_009728145,Oct-50
1383,,"DSM 22953, CCUG 53201",1,Ornithinibacillus contaminans,2645727623,50
,,,,,694055.4,
,,,,,GCA_001038425,
140618,L14,"CGMCC 1.15420, JCM 31170",1,Paenibacillus aceti,1820010.4,15-50
,,,,,2882253857,55
,,,,,GCA_003614185,
,,,,,GCA_014642755,
134087,20CM,"LMG 22078, CECT 5836, CIP 108571",1,Paenibacillus antarcticus,253703.3,55
,,,,,2744054795,
,,,,,GCA_001637225,
11504,P3 L-5,"DSM 5976, ATCC 35681, LMG 14658, CIP 104586",1,Paenibacillus azotofixans,1333534.3,55
,,,,,1333534.5,
,,,,,2619619294,
,,,,,GCA_000520635,
,,,,,GCA_000993825,
11585,BP-23,"DSM 15478, CECT 7022, CIP 108718",1,Paenibacillus barcinonensis,198119.4,55
,,,,,2770939580,
,,,,,GCA_003217495,
11612,SAFN-016,"DSM 22255, ATCC BAA-1209, CIP 109354, NBRC 101215",1,Paenibacillus barengoltzii,1220556.3,Oct-50
,,,,,GCA_004000745,
11545,B-142,"DSM 11731, IFO 15958, JCM 9905, NBRC 15958, NRRL B-142, HSCC 442, PCI 221, ATCC 9966, ATCC BAA-725, CCM 1084, CECT 375, CIP 105254, IAM 1112, IFO 3329, KCTC 3758, LMG 14457, NBRC 3329, NCIMB 8144",1,Paenibacillus chibensis,2925295060,55
,,,,,59846.3,
,,,,,GCA_004001045,
11514,EAG-3,"DSM 11030, IFO 15660, NBRC 15660, JCM 12162, CCM 4527, CIP 104914, KCCM 41400, KCTC 3791, LMG 18047, NRRL B-23119, EAG 3",1,Paenibacillus chitinolyticus,1220558.3,55
,,,,,2600255075,
,,,,,2848028059,
,,,,,79263.3,
,,,,,GCA_000739915,
,,,,,GCA_004117095,
132589,LC2-13A,"DSM 101873, NRRL B-65368, UICC B-42",1,Paenibacillus cisolokensis,1658519.3,37-55
,,,,,GCA_018403665,45-50
11509,Yk9,"DSM 10247, IFO 15724, NBRC 15724, JCM 12163, ATCC 51898, CCM 4536, CIP 104575, HSCC 491, KCTC 3759, LMG 18050, NRRL B-23243",1,Paenibacillus curdlanolyticus,648276707,55
,,,,,717606.6,
,,,,,GCA_000179615,
11503,,"DSM 1735, ATCC 27763, LMG 15707, VPI 6563-1, CIP 105291",1,Paenibacillus durus,44251.11,55
,,,,,44251.7,
,,,,,GCA_000756615,
11513,"EAG-5, EGA 5","DSM 11029, IFO 15659, NBRC 15659, JCM 12161, CCM 4526, CIP 104913, KCTC 3748, LMG 18048, NRRL B-23118",1,Paenibacillus ehimensis,1220562.3,55
,,,,,GCA_004000785,
11607,"LGC-32714SD17, SD17","DSM 22254, CIP 108552, KCTC 10016BP, NBRC 100335, CIP 108599",1,Paenibacillus elgii,1349776.3,22-55
,,,,,2839866320,
,,,,,GCA_004000865,
132397,SH7,"DSM 29760, CECT 8558",1,Paenibacillus etheri,GCA_001012825,May-50
11588,GMP01,"DSM 17253, CECT 5760, LMG 20987, CIP 108371",1,Paenibacillus favisporus,2928311319,55
166418,DXL2,"KCTC 33976, CCTCC AB 2018054",1,Paenibacillus flagellatus,2211139.3,15-49
,,,,,2882543331,
,,,,,GCA_003217775,
11495,"S93, B-14679","DSM 5162, ATCC 49278, IFO 15330, NBRC 15330, NCIB 12809, CCUG 28523, NRRL B-14679, CIP 106935, LMG 12239, NCIMB 12809",1,Paenibacillus glucanolyticus,1349777.4,55
,,,,,2687453498,
,,,,,59843.4,
,,,,,GCA_001632305,
,,,,,GCA_004000885,
11590,DS-1,"DSM 17608, CIP 107742, JCM 11221, KCTC 3808, NRRL B-23455, IFO 16618, NBRC 16618",1,Paenibacillus glycanilyticus,1220565.3,55
,,,,,GCA_004000805,
11559,"RSA 19, RSA19","DSM 15220, ATCC BAA-95, LMG 19080, CIP 107688",1,Paenibacillus graminis,189425.5,55
,,,,,2630968473,
,,,,,GCA_000758705,
11549,"14, NRS-1356","DSM 11733, IFO 15959, JCM 9907, NBRC 15959, NCIMB 13573, NRRL NRS-1356, CCUG 50778, CIP 105253, LMG 18051, HSCC 309, KCTC 3760",1,Paenibacillus illinoisensis,1349779.3,55
,,,,,GCA_004000925,
11511,YK205,"DSM 10249, IFO 15729, NBRC 15729, JCM 12164, ATCC 51900, CCM 4537, CIP 104576, HSCC 488, LMG 18049, NRRL B-23246",1,Paenibacillus kobensis,1220566.3,55
,,,,,GCA_004000825,
24279,AM49,"DSM 27933, JCM 11465, KCTC 0766BP, BCRC 17343, CIP 108253",1,Paenibacillus kribbensis,2773857839,55
,,,,,GCA_002240415,
11563,"MB 1871, R-7191","DSM 15596, CIP 108827, LMG 21940",1,Paenibacillus lactis,228574.6,22-55
,,,,,2913370050,
,,,,,GCA_017873605,
11592,"Med-540, 846","CCUG 28515, CIP 104618, DSM 7030, ATCC 9545, LMG 9820, NRRL B-2605",1,Paenibacillus larvae,147375.4,55
,,,,,147375.5,
,,,,,2814123210,
,,,,,GCA_002003265,
11591,"670, NRS-1508","DSM 3615, ATCC 49843, LMG 6911, NCIMB 11201, NRRL B-3685, CCUG 52235, ATCC 13537, LMG 15974, NRRL B-3670, CIP 104990, NRS 1508",0,Paenibacillus larvae,1477.13,55
,,,,,1477.16,
,,,,,1477.17,
,,,,,2814123212,
,,,,,GCA_002007765,
11475,"888, NRS-888","DSM 24, ATCC 8244, CCM 2012, CIP 66.19, IAM 12467, LMG 13281, NCIB 9368, NCTC 6355, CCUG 7423, LMG 6324, IAM 1227, NRS 888, JCM 2500, BCRC 14680, CECT 19, IFO 15307, KCTC 1822, NBRC 15307, NCFB 1764, NCIMB 9368, NRRL B-172, NRRL B-394, NRRL B-4267, VKM B-506, VTT E-81138, NCDO 1764",1,Paenibacillus macerans,1349781.5,22-55
,,,,,2904127458,
,,,,,44252.8,
,,,,,GCA_000746875,
,,,,,GCA_004000965,
,,,,,GCA_900454495,
11477,,"DSM 2, ATCC 23464, CIP 103269, LMG 6935, NCTC 10419, CCUG 37394, NCIMB 9934",1,Paenibacillus macquariensis subsp. macquariensis,2681812895,55
,,,,,948756.3,
,,,,,948756.4,
,,,,,GCA_900156375,
11579,2301065,"KCTC 3991, DSM 16942, CCUG 48215, CIP 107939",1,Paenibacillus massiliensis subsp. massiliensis,1122921.3,30-50
,,,,,2517572189,
,,,,,GCA_000377505,
11560,TOD45,"DSM 15391, ATCC BAA-93, LMG 19079, JCM 21743, IAM 15293, CIP 107685",1,Paenibacillus odorifer,189426.6,55
,,,,,2630968887,
,,,,,GCA_000758725,
11589,,"DSM 17399, CECT 5862, LMG 22192, PALXIL 04, CIP 108717",1,Paenibacillus phyllosphaerae,274593.3,22-55
,,,,,2824364704,
,,,,,2928318167,
,,,,,GCA_014192105,
11487,,"DSM 36, ATCC 842, BUCSAV 162, CCM 1459, JCM 2507, LMG 13294, NCIB 8158, NCTC 10343, CCUG 7426, BCRC 11168, CECT 155, CFBP 4258, CIP 66.22, HAMBI 1897, HAMBI 635, IAM 13419, IFO 15309, KCTC 3627, KCTC 3858, LMG 6319, NBRC 15309, NCFB 1774, NCIMB 8158, NRRL B-4317, VKM B-514, VTT E-97008, NCDO 1774",1,Paenibacillus polymyxa,1036171.11,55
,,,,,1036171.3,
,,,,,1406.162,
,,,,,2547132099,
,,,,,2907128583,
,,,,,GCA_000217775,
,,,,,GCA_022811565,
,,,,,GCA_900454525,
,,,,,GCA_903797665,
11508,,"DSM 22700, ATCC 14706, CCUG 28881, CIP 106066, NCCB 75017, NRRL B-2309, KCTC 3806",1,Paenibacillus popilliae,1212764.3,55
,,,,,2537561634,
,,,,,GCA_000315235,
11578,2301083,"DSM 16941, CCUG 48214, CIP 107938, KCTC 3993",1,Paenibacillus sanguinis,1122925.3,55
,,,,,2517572150,
,,,,,GCA_000374825,
11660,"GT-H3, GTH-3","DSM 23491, CIP 110613, LMG 25635",1,Paenibacillus sediminis,2913409695,Apr-55
,,,,,664909.3,
,,,,,GCA_017873765,
133090,DB 13031,"DSM 28013, CGMCC 1.12770",1,Paenibacillus silvae,1325358.4,Oct-53
,,,,,GCA_014639235,
11656,S27,"DSM 23020, CGMCC 1.10238, CIP 110614",1,Paenibacillus sophorae,1333845.3,15-50
,,,,,1333845.6,
,,,,,2579778832,
,,,,,2617270876,
,,,,,682957.3,
,,,,,GCA_018966525,
,,,,,GCA_900110315,
24287,TC22-2b,"DSM 26310, JCM 18657",1,Paenibacillus thermoaerophilus,1215385.3,25-58
,,,,,GCA_005938195,50
,,,,,,52.5
11502,1393,"DSM 7262, JCM 8360, NRRL B-4156, CCUG 28880, NCTC 12999, LMG 17412, CIP 104430, AHU 1393, AHU 1392, IFO 15656, KCTC 3764, LMG 17404, NBRC 15656, NCIMB 13158, NRRL: B-4156",1,Paenibacillus thiaminolyticus,1349794.4,55
,,,,,GCA_002161855,
,,,,,GCA_004001005,
,,,,,GCA_007066085,
11580,2301032,"DSM 16943, CCUG 48216, CIP 108005, KCTC 3995",1,Paenibacillus timonensis,GCA_022427145,30-50
,,,,,,55
11601,"R-16776, B2517","DSM 18334, CIP 108306, LMG 22176, KCTC 3997",1,Paenibacillus wynnii,2617271335,55
,,,,,268407.5,
,,,,,GCA_000757885,
16852,DMJ,"DSM 13482, JCM 10417, ATCC BAA-128",1,Palaeococcus ferrophilus,2501025505,80
,,,,,588319.9,
,,,,,GCA_000966265,
23332,DY20341,"DSM 24777, JCM 17873",1,Palaeococcus pacificus,1343739.3,50-90
,,,,,2588253738,80
,,,,,GCA_000725425,
132033,SMBg3,"DSM 102817, CCUG 68698",1,Paludifilum halophilum,1642702.3,30.0-55.0
,,,,,2784132154,
,,,,,2802429553,
,,,,,GCA_002245355,
159698,Q4.6,"CGMCC 1.15703, KCTC 52466",1,Pannonibacter carbonis,2833391513,Apr-55
,,,,,GCA_003012935,
140807,GHD-30,"KCTC 52214, NBRC 111993",1,Paracoccus aestuariivivens,1820333.3,50
,,,,,GCA_009711225,
166511,M1-83,"LMG 30633, CIP 111624, CCM 8857",1,Paracoccus haematequi,2885094732,50
,,,,,GCA_900631945,
166193,I-41R45,"CCM 8875, CIP 111632",1,Paracoccus nototheniae,GCA_004335005,50
13728,,"DSM 18447, CCTCC AB 206074, KCTC 22163, YIM 90738",1,Paracoccus saliphilus,2681813562,Oct-55
,,,,,405559.3,
,,,,,GCA_028553805,
133615,Zy-3,"ACCC 05413, HAMBI 3106",1,Paracoccus sphaerophysae,2713897090,Apr-60
,,,,,690417.3,
,,,,,GCA_000763805,
1440,S1812,"DSM 12041, ATCC 700356, NBRC 107762",1,Parageobacillus caldoxylosilyticus,1220594.3,50.0-65.0
,,,,,2576861490,55
,,,,,2829795795,70
,,,,,81408.17,
,,,,,GCA_000632715,
,,,,,GCA_014196025,
1456,CF1B,"DSM 18751, ATCC BAA-1450",1,Parageobacillus galactosidasius,883812.5,60
,,,,,GCA_002217735,
1438,"M1, R-35644","DSM 9572, LMG 23032",1,Bacillus thermantarcticus,2654588109,55
,,,,,GCA_900111865,60
,,,,,,80
1430,"KP 1006, R-35637, NRS-81","DSM 2542, ATCC 43742, NCIB 11955, CCUG 28887, NRRL B-14233, CIP 106930, NRRL B-14516, NCIMB 11955",1,Parageobacillus thermoglucosidasius,1426.1,45-55
,,,,,1426.99,50
,,,,,2627853848,55
,,,,,2687453436,56
,,,,,GCA_000966225,60
,,,,,GCA_001295365,<60.0
1431,"KP 1022, R-32629",DSM 2543,0,Parageobacillus thermoglucosidasius,1426.116,55
,,,,,GCA_014218625,
1432,PB94A,DSM 21625,0,Parageobacillus thermoglucosidasius,1426.118,55
,,,,,GCA_014218665,
1443,,"DSM 6285, ATCC 67824, BR 219",0,Parageobacillus thermoglucosidasius,1426.117,55
,,,,,GCA_014218645,
1449,"R-35642, SK-1","DSM 14590, KCTC 0306BP, LMG 23037, CIP 108270",1,Parageobacillus toebii,1223503.6,37-55
,,,,,1223503.9,45.0-70.0
,,,,,2773858069,55
,,,,,2829804122,60
,,,,,GCA_003688615,80
,,,,,GCA_014196095,
1385,YIM-C158,"DSM 17857, CGMCC 1.6333",1,Paraliobacillus quinghaiensis,2832713448,4.0-50.0
,,,,,470815.5,
,,,,,GCA_003426025,
,,,,,GCA_014645115,
1384,O15-7,"DSM 15140, JCM 21472, CIP 108014, IAM 15001, NBRC 100001, NRIC 0520, NBRC 10001",1,Paraliobacillus ryukyuensis,200904.4,55
,,,,,2770939501,
,,,,,GCA_003315295,
133452,CC-MMS-1,"BCRC 17814, KCTC 22245",1,Parvularcula lutaonensis,491923.4,25-50
,,,,,GCA_014651915,
6397,"FAIR-E-180, FAIR-E 180","DSM 18001, CCUG 51290, LMG 23082, CIP 109142, JCM 30772, BCRC 17601, NCIMB 14315, BFE 1652",1,Pediococcus stilesii,2667527983,35-48
,,,,,331679.3,
,,,,,GCA_001437075,
158524,S5,"KCTC 33632, CGMCC 1.15177",1,Pelagirhabdus alkalitolerans,2671180221,20-55
,,,,,GCA_900096905,
166113,SM250,"KCTC 62861, VKM B-3274",1,Pelomicrobium methylotrophicum,GCA_008014345,30-63
,,,,,,50
11833,SI,"DSM 13744, JCM 10971",1,Pelotomaculum thermopropionicum,370438.4,55
,,,,,640427128,
,,,,,GCA_000010565,
139988,MA001,"DSM 105779, JCM 12112, NCIMB 13969, CIP 108638, FERM BP-4493",1,Peribacillus asahii,GCA_003570725,55
1279,BT080,"DSM 17871, KCTC 13934, BCRC 80031",1,Peribacillus kribbensis,1121092.3,13-47
,,,,,2524023229,
,,,,,GCA_000430765,
748,"T25B, B-3394","DSM 6, ATCC 23296, DSM 13778, LMG 9580, NCIMB 11729, CIP 106932, CCUG 28882",1,Peribacillus psychrosaccharolyticus,1174504.3,55
,,,,,2547132175,
,,,,,GCA_000305495,
790,NRS-960,"DSM 1321, ATCC 49097, NRS 960, JCM 12307, BCRC 15909, CCM 7148, CCUG 28889, CGMCC 1.3471, CIP 106934, IFO 15720, KCTC 3450, LMG 11160, NBRC 15720, NRRL NRS-960, VTT E-97781",1,Peribacillus simplex,1349754.4,55
,,,,,1349754.5,
,,,,,1349754.9,
,,,,,2731957667,
,,,,,2823415468,
,,,,,GCA_001591785,
,,,,,GCA_002243645,
,,,,,GCA_007679575,
164712,MO1340,"JCM 34026, UBOCG M-3359, UBOCC M-3359",1,Persephonella atlantica,GCA_016617615,45-80
,,,,,JAACYA000000000,70
517,29W,"DSM 15103, JCM 11663",1,Persephonella hydrogeniphila,198703.3,70
,,,,,2728369220,
,,,,,GCA_900215515,
132467,ING2-E5A,"DSM 28695, CECT 8611",1,Petrimonas mucosa,2751185676,20-50
,,,,,GCA_900095795,
158360,SK-Y3,"DSM 103557, ACCC 19952",1,Petroclostridium xylanilyticum,2831404242,35-60
,,,,,GCA_002252565,50
17051,MET-B,"DSM 16923, CCUG 50214",1,Petrotoga halophila,1122953.3,35-65
,,,,,2556793017,55
,,,,,GCA_002924615,56
,,,,,,60
17048,,"DSM 14811, CIP 107371, MET met12, MET 12",1,Petrotoga mexicana,1122954.3,25-65
,,,,,GCA_002895565,55
17047,42-6,"DSM 10691, ATCC 51224",1,Petrotoga miotherma,1434326.3,55
,,,,,GCA_002895605,
17045,SJ95,DSM 10674,1,Petrotoga mobilis,403833.7,55
,,,,,641228500,
,,,,,GCA_000018605,
17049,SL24,"DSM 13574, JCM 11234",1,Petrotoga olearia,1122955.3,55
,,,,,156203.3,
,,,,,2757320361,
,,,,,GCA_002895525,
,,,,,GCA_003688505,
